#FILE	NUM_FOUND
/project/dkarig/ecocoat/downstream_analysis/ABricate_results/ABH4_079_2_IM_argannot_out.tab	0
/project/dkarig/ecocoat/downstream_analysis/ABricate_results/ABH4_079_2_IM_card_out.tab	0
/project/dkarig/ecocoat/downstream_analysis/ABricate_results/ABH4_079_2_IM_megares_out.tab	0
/project/dkarig/ecocoat/downstream_analysis/ABricate_results/ABH4_079_2_IM_ncbi_out.tab	0
/project/dkarig/ecocoat/downstream_analysis/ABricate_results/ABH4_079_2_IM_plasmidfinder_out.tab	0
/project/dkarig/ecocoat/downstream_analysis/ABricate_results/ABH4_079_2_IM_resfinder_out.tab	0
/project/dkarig/ecocoat/downstream_analysis/ABricate_results/ABH4_079_2_IM_vfdb_out.tab	0
