#FILE	NUM_FOUND	pilT
/project/dkarig/ecocoat/downstream_analysis/ABricate_results/ABF4_145_LR_argannot_out.tab	0	.
/project/dkarig/ecocoat/downstream_analysis/ABricate_results/ABF4_145_LR_card_out.tab	0	.
/project/dkarig/ecocoat/downstream_analysis/ABricate_results/ABF4_145_LR_megares_out.tab	0	.
/project/dkarig/ecocoat/downstream_analysis/ABricate_results/ABF4_145_LR_ncbi_out.tab	0	.
/project/dkarig/ecocoat/downstream_analysis/ABricate_results/ABF4_145_LR_plasmidfinder_out.tab	0	.
/project/dkarig/ecocoat/downstream_analysis/ABricate_results/ABF4_145_LR_resfinder_out.tab	0	.
/project/dkarig/ecocoat/downstream_analysis/ABricate_results/ABF4_145_LR_vfdb_out.tab	1	99.81
