#FILE	NUM_FOUND
/project/dkarig/ecocoat/downstream_analysis/De_replicated_WGS/set3/ABricate_results/ABL3_021_LR_argannot_out.tab	0
/project/dkarig/ecocoat/downstream_analysis/De_replicated_WGS/set3/ABricate_results/ABL3_021_LR_card_out.tab	0
/project/dkarig/ecocoat/downstream_analysis/De_replicated_WGS/set3/ABricate_results/ABL3_021_LR_megares_out.tab	0
/project/dkarig/ecocoat/downstream_analysis/De_replicated_WGS/set3/ABricate_results/ABL3_021_LR_ncbi_out.tab	0
/project/dkarig/ecocoat/downstream_analysis/De_replicated_WGS/set3/ABricate_results/ABL3_021_LR_plasmidfinder_out.tab	0
/project/dkarig/ecocoat/downstream_analysis/De_replicated_WGS/set3/ABricate_results/ABL3_021_LR_resfinder_out.tab	0
/project/dkarig/ecocoat/downstream_analysis/De_replicated_WGS/set3/ABricate_results/ABL3_021_LR_vfdb_out.tab	0
