#FILE	NUM_FOUND	acpXL
/project/dkarig/ecocoat/downstream_analysis/ABricate_results/ABD4_341_HA_argannot_out.tab	0	.
/project/dkarig/ecocoat/downstream_analysis/ABricate_results/ABD4_341_HA_card_out.tab	0	.
/project/dkarig/ecocoat/downstream_analysis/ABricate_results/ABD4_341_HA_megares_out.tab	0	.
/project/dkarig/ecocoat/downstream_analysis/ABricate_results/ABD4_341_HA_ncbi_out.tab	0	.
/project/dkarig/ecocoat/downstream_analysis/ABricate_results/ABD4_341_HA_plasmidfinder_out.tab	0	.
/project/dkarig/ecocoat/downstream_analysis/ABricate_results/ABD4_341_HA_resfinder_out.tab	0	.
/project/dkarig/ecocoat/downstream_analysis/ABricate_results/ABD4_341_HA_vfdb_out.tab	1	92.41
