#FILE	NUM_FOUND	pilG	pilT	pilU
/project/dkarig/ecocoat/downstream_analysis/ABricate_results/ABH4_048_HA_argannot_out.tab	0	.	.	.
/project/dkarig/ecocoat/downstream_analysis/ABricate_results/ABH4_048_HA_card_out.tab	0	.	.	.
/project/dkarig/ecocoat/downstream_analysis/ABricate_results/ABH4_048_HA_megares_out.tab	0	.	.	.
/project/dkarig/ecocoat/downstream_analysis/ABricate_results/ABH4_048_HA_ncbi_out.tab	0	.	.	.
/project/dkarig/ecocoat/downstream_analysis/ABricate_results/ABH4_048_HA_plasmidfinder_out.tab	0	.	.	.
/project/dkarig/ecocoat/downstream_analysis/ABricate_results/ABH4_048_HA_resfinder_out.tab	0	.	.	.
/project/dkarig/ecocoat/downstream_analysis/ABricate_results/ABH4_048_HA_vfdb_out.tab	3	81.13	100.00	91.73
